John Wayne	Shootist, The (1976)	U	$13,406,138 (USA) ( 1976)	USA::21 July 1976 (Los Angeles, California)
John Wayne	Rooster Cogburn (1975)	U	$17,594,566 (USA) ( 1975)	USA::17 October 1975 (New York City, New York)
John Wayne	Brannigan (1975)	U	$4,771,815 (USA) ( 1975)	USA::21 March 1975 (Chicago, Illinois)
John Wayne	McQ (1974)	U	$9,280,710 (USA) ( 1974)	USA::4 January 1974 (Seattle, Washington)
John Wayne	Cahill U.S. Marshal (1973)	U	U	USA::11 July 1973
John Wayne	Train Robbers, The (1973)	U	U	Austria::February 1973
John Wayne	Cowboys, The (1972)	$6,000,000 (estimated)	$7,500,000 (USA)	USA::13 January 1972
John Wayne	Big Jake (1971)	U	$7,500,000 (USA)	USA::26 May 1971
John Wayne	Rio Lobo (1970)	$4,000,000 (estimated)	U	UK::17 December 1970
John Wayne	Plimpton! Shoot-Out at Rio Lobo (1970) (TV)	U	U	USA::9 December 1970
John Wayne	Chisum (1970)	U	$6,000,000 (USA)	USA::24 June 1970 (Dallas, Texas)
John Wayne	John Wayne and Chisum (1970)	U	U	USA::1970 (limited)
John Wayne	Undefeated, The (1969)	U	U	USA::4 October 1969 (New Orleans, Louisiana)
John Wayne	True Grit (1969)	U	$31,132,592 (USA)	USA::11 June 1969
John Wayne	Hellfighters (1968)	U	U	USA::27 November 1968
John Wayne	Green Berets, The (1968)	$7,000,000 (estimated)	U	USA::4 July 1968 (Atlanta, Georgia)
John Wayne	War Wagon, The (1967)	U	$6,000,000 (USA)	USA::27 May 1967
John Wayne	Dorado, El (1966)	U	$6,000,000 (USA)	Japan::17 December 1966
John Wayne	Cast a Giant Shadow (1966)	U	U	USA::30 March 1966
John Wayne	Sons of Katie Elder, The (1965)	U	$6,000,000 (USA)	USA::1 July 1965
John Wayne	In Harm's Way (1965)	U	U	USA::6 April 1965
John Wayne	Greatest Story Ever Told, The (1965)	$20,000,000 (estimated)	$15,473,333 (USA);;$5,000,000 (Non-USA)	USA::15 February 1965 (New York City, New York)
John Wayne	Circus World (1964)	$9,000,000 (estimated)	U	USA::25 June 1964
John Wayne	McLintock! (1963)	$2,000,000 (estimated)	$9,920,347 (USA) ( 1963)	USA::13 November 1963
John Wayne	Donovan's Reef (1963)	$2,686,585 (estimated)	U	USA::12 June 1963
John Wayne	How the West Was Won (1962)	$15,000,000 (estimated)	$76,729 (USA) (31 December 2003);;$35,000,000 (USA) ( January 1970);;$46,500,000 (USA);;$50,000,000 (Worldwide) ( December 1969);;ITL 165,400,000 (Italy) ( 1971)	UK::1 November 1962
John Wayne	Longest Day, The (1962)	$10,000,000 (estimated)	$50,000,000 (Worldwide) (21 February 2012)	France::25 September 1962
John Wayne	Hatari! (1962)	U	$14,000,000 (USA)	USA::19 June 1962
John Wayne	Man Who Shot Liberty Valance, The (1962)	$3,200,000 (estimated)	$7,891,143 (USA) ( 1963);;ITL 23,800,000 (Italy) ( 1971)	USA::13 April 1962 (Los Angeles, California)
John Wayne	Comancheros, The (1961)	U	U	USA::30 October 1961
John Wayne	North to Alaska (1960)	$3,500,000 (estimated)	U	USA::7 November 1960
John Wayne	Alamo, The (1960)	$12,000,000 (estimated)	$17,262,932 (USA)	USA::24 October 1960
John Wayne	Horse Soldiers, The (1959)	U	U	USA::12 June 1959
John Wayne	Rio Bravo (1959)	U	U	USA::18 March 1959
John Wayne	Rio Grande (1950)	$1,214,899 (estimated)	U	USA::15 November 1950
John Wayne	Barbarian and the Geisha, The (1958)	$3,500,000 (estimated)	U	USA::30 September 1958
John Wayne	Married a Woman, I (1958)	U	U	USA::March 1958
John Wayne	Legend of the Lost (1957)	$1,750,000 (estimated)	$2,200,000 (USA) ( 1957)	USA::17 December 1957
John Wayne	Jet Pilot (1957)	$9,000,000 (estimated)	U	USA::25 September 1957 (Los Angeles, California)
John Wayne	Wings of Eagles, The (1957)	U	U	USA::31 January 1957 (New York City, New York)
John Wayne	Searchers, The (1956)	$3,750,000 (estimated)	ITL 37,500,000 (Italy) ( 1971)	USA::13 March 1956
John Wayne	Conqueror, The (1956)	$6,000,000 (estimated)	$4,500,000 (USA);;$12,000,000 (Worldwide)	UK::2 February 1956 (London)
John Wayne	Blood Alley (1955)	$2,000,000 (estimated)	U	USA::1 October 1955
John Wayne	Sea Chase, The (1955)	U	U	USA::4 June 1955
John Wayne	High and the Mighty, The (1954)	U	U	USA::27 May 1954 (Los Angeles, California)
John Wayne	Hondo (1953)	U	U	USA::25 November 1953 (Houston, Texas)
John Wayne	Island in the Sky (1953)	$967,000 (estimated)	U	USA::3 September 1953 (Los Angeles, California)
John Wayne	Trouble Along the Way (1953)	U	U	USA::4 April 1953
John Wayne	Three Lives (1953)	U	U	USA::1953
John Wayne	Miracle in Motion (1952)	U	U	U
John Wayne	Big Jim McLain (1952)	$826,000 (estimated)	U	USA::30 August 1952
John Wayne	Quiet Man, The (1952)	U	U	UK::6 June 1952 (London)
John Wayne	Flying Leathernecks (1951)	U	U	USA::28 August 1951
John Wayne	Operation Pacific (1951)	U	U	USA::27 January 1951
John Wayne	Rio Grande (1950)	$1,214,899 (estimated)	U	USA::15 November 1950
John Wayne	Sands of Iwo Jima (1949)	$1,000,000 (estimated)	U	USA::14 December 1949 (San Francisco, California)
John Wayne	She Wore a Yellow Ribbon (1949)	$1,600,000 (estimated)	U	USA::22 October 1949
John Wayne	Fighting Kentuckian, The (1949)	U	U	USA::15 September 1949
John Wayne	Wake of the Red Witch (1948)	$1,200,343 (estimated)	U	USA::30 December 1948 (Houston, Texas)
John Wayne	3 Godfathers (1948)	U	U	USA::1 December 1948
John Wayne	Red River (1948)	$3,000,000 (estimated)	U	USA::26 August 1948 (Texas, Oklahoma and Kansas)
John Wayne	Fort Apache (1948)	$2,500,000 (estimated)	U	USA::27 March 1948 (Phoenix, Arizona)
John Wayne	Tycoon (1947)	$3,209,000 (estimated)	U	USA::27 December 1947
John Wayne	Angel and the Badman (1947)	U	U	USA::15 February 1947
John Wayne	Without Reservations (1946)	$1,683,000 (estimated)	$3,000,000 (USA) ( 1946);;$3,000,000 (USA)	USA::13 May 1946
John Wayne	They Were Expendable (1945)	U	U	USA::19 December 1945 (Washington, D.C.)
John Wayne	Dakota (1945)	U	U	USA::1 December 1945 (Los Angeles, California)
John Wayne	Back to Bataan (1945)	U	U	USA::31 May 1945
John Wayne	Flame of Barbary Coast (1945)	$600,000 (estimated)	U	USA::28 May 1945
John Wayne	Tall in the Saddle (1944)	U	U	USA::29 September 1944
John Wayne	Fighting Seabees, The (1944)	U	U	USA::27 January 1944 (Los Angeles, California)
John Wayne	In Old Oklahoma (1943)	U	U	USA::6 December 1943
John Wayne	Lady Takes a Chance, A (1943)	U	U	USA::19 August 1943
John Wayne	Reunion in France (1942)	U	U	USA::25 December 1942
John Wayne	Pittsburgh (1942)	U	U	USA::11 December 1942
John Wayne	Flying Tigers (1942)	U	U	USA::8 October 1942
John Wayne	In Old California (1942)	U	U	USA::31 May 1942
John Wayne	Spoilers, The (1942)	U	U	USA::8 May 1942
John Wayne	Reap the Wild Wind (1942)	$4,000,000 (estimated)	U	USA::18 March 1942 (Los Angeles, California)
John Wayne	Lady for a Night (1942)	U	U	USA::5 January 1942
John Wayne	Shepherd of the Hills, The (1941)	U	U	USA::18 July 1941
John Wayne	Lady from Louisiana (1941)	U	U	USA::22 April 1941
John Wayne	Man Betrayed, A (1941)	$250,000 (estimated)	U	USA::7 March 1941
John Wayne	Seven Sinners (1940)	$760,000 (estimated)	U	USA::25 October 1940
John Wayne	Long Voyage Home, The (1940)	U	U	USA::9 October 1940 (New York City, New York)
John Wayne	Three Faces West (1940)	$100,000 (estimated)	U	USA::3 July 1940
John Wayne	Dark Command (1940)	$1,000,000 (estimated)	U	USA::4 April 1940 (Lawrence, Kansas)
John Wayne	Allegheny Uprising (1939)	U	U	USA::10 November 1939
John Wayne	New Frontier (1939)	U	U	USA::10 August 1939
John Wayne	Wyoming Outlaw (1939)	U	U	USA::27 June 1939
John Wayne	Three Texas Steers (1939)	U	U	USA::12 May 1939
John Wayne	Night Riders, The (1939)	U	U	USA::12 April 1939
John Wayne	Stagecoach (1939)	$222,000 (estimated)	U	USA::15 February 1939 (Los Angeles, California)
John Wayne	Red River Range (1938)	U	U	USA::22 December 1938
John Wayne	Santa Fe Stampede (1938)	U	U	USA::28 November 1938
John Wayne	Overland Stage Raiders (1938)	U	U	USA::20 September 1938
John Wayne	Pals of the Saddle (1938)	U	U	USA::28 August 1938
John Wayne	Born to the West (1937)	U	U	USA::10 December 1937
John Wayne	Adventure's End (1937)	$90,000 (estimated)	U	USA::5 December 1937
John Wayne	Idol of the Crowds (1937)	U	U	USA::30 September 1937
John Wayne	Cover the War, I (1937)	$70,000 (estimated)	U	USA::4 July 1937
John Wayne	California Straight Ahead! (1937)	U	U	USA::16 April 1937
John Wayne	Sea Spoilers (1936)	U	U	USA::October 1936
John Wayne	Winds of the Wasteland (1936)	U	U	USA::6 July 1936
John Wayne	Lonely Trail, The (1936)	U	U	USA::25 May 1936
John Wayne	King of the Pecos (1936)	U	U	USA::9 March 1936
John Wayne	Lawless Nineties, The (1936)	U	U	USA::15 February 1936
John Wayne	Lawless Range (1935)	U	U	USA::4 November 1935
John Wayne	New Frontier, The (1935)	U	U	USA::24 October 1935
John Wayne	Westward Ho (1935)	$35,000 (estimated)	$500,000 (USA)	USA::19 August 1935
John Wayne	Paradise Canyon (1935)	U	U	USA::20 July 1935
John Wayne	Dawn Rider, The (1935)	$10,000 (estimated)	U	USA::20 June 1935
John Wayne	Desert Trail, The (1935)	U	U	USA::22 April 1935
John Wayne	Rainbow Valley (1935)	U	U	USA::15 March 1935
John Wayne	Texas Terror (1935)	U	U	USA::1 February 1935
John Wayne	'Neath the Arizona Skies (1934)	U	U	USA::5 December 1934
John Wayne	'Neath Arizona Skies (1962)	U	U	USA::1962
John Wayne	Lawless Frontier, The (1934)	U	U	USA::22 November 1934
John Wayne	Trail Beyond, The (1934)	U	U	USA::22 October 1934
John Wayne	Star Packer, The (1934)	U	U	USA::30 July 1934
John Wayne	Randy Rides Alone (1934)	U	U	USA::18 June 1934
John Wayne	Man from Utah, The (1934)	U	U	USA::15 May 1934
John Wayne	Blue Steel (1934)	U	U	USA::1934
John Wayne	West of the Divide (1934)	U	U	USA::15 February 1934
John Wayne	Lucky Texan, The (1934)	U	U	USA::22 January 1934
John Wayne	Sagebrush Trail (1933)	U	U	USA::15 December 1933
John Wayne	College Coach (1933)	$245,000 (estimated)	U	USA::4 November 1933
John Wayne	Riders of Destiny (1933)	$15,000 (estimated)	U	USA::10 October 1933
John Wayne	Man from Monterey, The (1933)	U	U	USA::15 July 1933
John Wayne	Baby Face (1933)	$187,000 (estimated)	U	USA::13 July 1933 (Los Angeles, California)
John Wayne	His Private Secretary (1933)	U	U	USA::10 June 1933
John Wayne	Life of Jimmy Dolan, The (1933)	$202,000 (estimated)	U	USA::3 June 1933
John Wayne	Somewhere in Sonora (1933)	U	U	USA::27 May 1933
John Wayne	Central Airport (1933)	$356,000 (estimated)	U	USA::15 April 1933
John Wayne	Telegraph Trail, The (1933)	U	U	USA::18 March 1933
John Wayne	Haunted Gold (1932)	U	U	USA::17 December 1932
John Wayne	Big Stampede, The (1932)	U	U	USA::8 October 1932
John Wayne	Ride Him, Cowboy (1932)	U	U	USA::27 August 1932
John Wayne	Hollywood Handicap, The (1932)	U	U	USA::10 August 1932
John Wayne	Hurricane Express, The (1932)	U	U	USA::1 August 1932
John Wayne	Lady and Gent (1932)	U	U	UK::11 July 1932
John Wayne	Two-Fisted Law (1932)	U	U	USA::8 June 1932
John Wayne	Texas Cyclone (1932)	U	U	USA::24 February 1932
John Wayne	Shadow of the Eagle, The (1932)	U	U	USA::1 February 1932
John Wayne	Running Hollywood (1932)	U	U	USA::27 January 1932
John Wayne	Voice of Hollywood No. 13 (Second Series), The (1932)	U	U	USA::17 January 1932
John Wayne	Maker of Men (1931)	U	U	USA::18 December 1931
John Wayne	Range Feud, The (1931)	U	U	USA::1 December 1931
John Wayne	Deceiver, The (1931)	U	U	USA::21 November 1931
John Wayne	Arizona (1931)	U	U	USA::27 June 1931
John Wayne	Three Girls Lost (1931)	U	U	USA::19 April 1931
John Wayne	Girls Demand Excitement (1931)	U	U	USA::8 February 1931
John Wayne	Big Trail, The (1930)	$2,000,000 (estimated)	U	USA::2 October 1930 (Los Angeles, California)
John Wayne	Cheer Up and Smile (1930)	U	U	USA::22 June 1930
John Wayne	Rough Romance (1930)	U	U	USA::15 June 1930
John Wayne	Born Reckless (1930)	U	U	USA::11 May 1930
John Wayne	Men Without Women (1930)	U	U	USA::31 January 1930 (New York City, New York)
John Wayne	Forward Pass, The (1929)	U	U	USA::10 November 1929 (sound version)
John Wayne	Salute (1929)	U	U	USA::1 September 1929
John Wayne	Words and Music (1929)	U	U	USA::18 August 1929
John Wayne	Black Watch, The (1929)	$400,000 (estimated)	$800,000 (USA) ( 1929)	USA::8 May 1929
John Wayne	Speakeasy (1929)	U	U	USA::8 March 1929
John Wayne	Noah's Ark (1928)	$1,005,000 (estimated)	$1,367,000 (USA);;$938,000 (Worldwide) (except USA)	USA::1 November 1928 (Hollywood, California)
John Wayne	Hangman's House (1928)	U	U	USA::13 May 1928
John Wayne	Four Sons (1928)	U	U	USA::13 February 1928
John Wayne	Mother Machree (1928)	$750,000 (estimated)	U	USA::22 January 1928 (sound version)
John Wayne	Drop Kick, The (1927)	U	U	USA::25 September 1927
John Wayne	Annie Laurie (1927)	U	U	USA::11 May 1927
John Wayne	Draw-Back, The (1927)	U	U	USA::10 April 1927
John Wayne	Great K & A Train Robbery, The (1926)	U	U	USA::17 October 1926
John Wayne	Bardelys the Magnificent (1926)	U	U	USA::30 September 1926
John Wayne	Brown of Harvard (1926)	U	U	USA::2 May 1926
John Wayne	"Maude" (1972)	U	U	USA::12 September 1972
John Wayne	"Beverly Hillbillies, The" (1962)	U	U	USA::26 September 1962
John Wayne	"Lucy Show, The" (1962)	U	U	USA::1 October 1962
John Wayne	"Magic Mansion" (1965)	$25,000 (estimated)	U	USA::4 December 1965
John Wayne	"Dick Powell Theatre, The" (1961)	U	U	USA::26 September 1961
John Wayne	"Alcoa Premiere" (1961)	U	U	USA::10 October 1961
John Wayne	"Wagon Train" (1957)	U	U	USA::18 September 1957
John Wayne	"Screen Directors Playhouse" (1955)	U	U	USA::5 October 1955
Steve McQueen	Hunter, The (1980)	$8,000,000 (estimated)	$16,274,150 (USA) ( 1980)	USA::1 August 1980
Steve McQueen	Tom Horn (1980)	$3,000,000 (estimated)	U	USA::28 March 1980
Steve McQueen	Enemy of the People, An (1978)	$2,500,000 (estimated)	U	USA::17 March 1978
Steve McQueen	Dixie Dynamite (1976)	U	U	USA::13 May 1976 (Bismarck, North Dakota)
Steve McQueen	Towering Inferno, The (1974)	$14,000,000 (estimated)	$116,000,000 (USA);;$23,700,000 (Non-USA);;SEK 9,431,000 (Sweden)	USA::10 December 1974 (New York City, New York)
Steve McQueen	Papillon (1973)	$12,000,000 (estimated)	$53,267,000 (USA);;SEK 12,206,000 (Sweden)	USA::16 December 1973
Steve McQueen	Getaway, The (1972)	$3,352,254 (estimated)	$36,734,619 (USA);;HKD 1,666,330 (Hong Kong) ( 1973);;ITL 1,199,800,000 (Italy) ( 1973);;SEK 2,454,209 (Sweden)	USA::13 December 1972
Steve McQueen	Junior Bonner (1972)	U	ITL 234,500,000 (Italy) ( 1973)	USA::2 August 1972
Steve McQueen	Mans, Le (1971)	$7,573,797 (estimated)	SEK 1,198,030 (Sweden)	USA::23 June 1971
Steve McQueen	Reivers, The (1969)	U	U	Japan::20 December 1969
Steve McQueen	Bullitt (1968)	$5,500,000 (estimated)	$42,300,873 (USA);;SEK 4,480,000 (Sweden)	USA::17 October 1968
Steve McQueen	Thomas Crown Affair, The (1968)	$4,300,000 (estimated)	U	USA::19 June 1968
Steve McQueen	Sand Pebbles, The (1966)	$12,000,000 (estimated)	$30,017,647 (USA) ( January 1968)	USA::20 December 1966
Steve McQueen	Nevada Smith (1966)	U	U	USA::23 May 1966
Steve McQueen	Cincinnati Kid, The (1965)	U	ITL 98,200,000 (Italy) ( 1974);;ITL 7,600,000 (Italy) ( 1970)	USA::15 October 1965
Steve McQueen	Baby the Rain Must Fall (1965)	U	U	USA::12 January 1965
Steve McQueen	Love with the Proper Stranger (1963)	U	U	USA::25 December 1963
Steve McQueen	Soldier in the Rain (1963)	U	U	USA::27 November 1963
Steve McQueen	Great Escape, The (1963)	$4,000,000 (estimated)	U	UK::20 June 1963 (London)
Steve McQueen	War Lover, The (1962)	U	U	USA::25 October 1962
Steve McQueen	Hell Is for Heroes (1962)	$2,500,000 (estimated)	U	Norway::1962
Steve McQueen	Honeymoon Machine, The (1961)	U	U	USA::10 July 1961
Steve McQueen	Magnificent Seven, The (1960)	U	$4,905,000 (USA)	USA::23 October 1960
Steve McQueen	Never So Few (1959)	U	U	USA::7 December 1959
Steve McQueen	Great St. Louis Bank Robbery, The (1959)	U	U	USA::10 September 1959
Steve McQueen	Blob, The (1958)	$240,000 (estimated)	U	USA::12 September 1958
Steve McQueen	Never Love a Stranger (1958)	U	U	Japan::1958
Steve McQueen	Somebody Up There Likes Me (1956)	U	U	USA::3 July 1956 (San Francisco, California)
Steve McQueen	Girl on the Run (1953)	U	U	USA::15 December 1953
Steve McQueen	"Wanted: Dead or Alive" (1958)	U	U	USA::6 September 1958
Steve McQueen	"Alfred Hitchcock Presents" (1955)	U	U	USA::2 October 1955
Steve McQueen	"Trackdown" (1957)	U	U	USA::4 October 1957
Steve McQueen	"Tales of Wells Fargo" (1957)	U	U	USA::18 March 1957
Steve McQueen	"Climax!" (1954)	U	U	USA::7 October 1954
Steve McQueen	"Big Story, The" (1949)	U	U	USA::16 September 1949
Steve McQueen	"20th Century-Fox Hour, The" (1955)	U	U	USA::5 October 1955
Steve McQueen	"West Point" (1956)	U	U	USA::5 October 1956
Steve McQueen	"Studio One in Hollywood" (1948)	U	U	USA::7 November 1948
Steve McQueen	"United States Steel Hour, The" (1953)	U	U	USA::27 October 1953
Steve McQueen	"Armstrong Circle Theatre" (1950)	U	U	USA::6 June 1950
Steve McQueen	"Goodyear Playhouse" (1951)	U	U	USA::14 October 1951
Steven Seagal	Gutshot Straight (2014)	U	U	U
Steven Seagal	Cyborg Nemesis (2013)	U	U	U
Steven Seagal	Force of Execution (2013)	$10,000,000 (estimated)	U	USA::17 December 2013 (DVD premiere)
Steven Seagal	Maximum Conviction (2012)	U	U	Germany::25 October 2012 (DVD premiere)
Steven Seagal	Sheep Impact (2011)	U	U	U
Steven Seagal	Born to Raise Hell (2010)	$10,000,000 (estimated)	U	UK::18 October 2010 (DVD premiere)
Steven Seagal	Machete (2010)	$10,500,000 (estimated)	$26,593,646 (USA) (9 December 2013);;$26,589,953 (USA) (14 November 2010);;$26,576,752 (USA) (7 November 2010);;$26,552,544 (USA) (31 October 2010);;$26,519,961 (USA) (24 October 2010);;$26,477,766 (USA) (17 October 2010);;$26,389,867 (USA) (10 October 2010);;$26,205,140 (USA) (4 October 2010);;$25,733,673 (USA) (26 September 2010);;$24,391,354 (USA) (19 September 2010);;$20,916,709 (USA) (12 September 2010);;$14,102,888 (USA) (5 September 2010);;£90,423 (UK) (28 November 2010);;$44,093,316 (Worldwide) (9 December 2013);;€1,080,089 (Spain) (10 October 2010)	Italy::1 September 2010 (Venice Film Festival)
Steven Seagal	Keeper (I), The (2009)	$10,000,000 (estimated)	U	Japan::3 October 2009
Steven Seagal	Onion Movie, The (2008)	U	U	Brazil::7 January 2008
Steven Seagal	Into the Sun (2005)	$15,000,000 (estimated)	$10,801 (Egypt) (13 December 2005)	USA::15 February 2005 (DVD premiere)
Steven Seagal	Clementine (2004)	$2,300,000 (estimated)	U	South Korea::5 May 2004
Steven Seagal	Foreigner, The (2003)	$16,700,000 (estimated)	U	USA::28 January 2003 (video premiere)
Steven Seagal	Half Past Dead (2002)	$13,000,000 (estimated)	$15,361,537 (USA) (15 December 2002);;$15,230,140 (USA) (8 December 2002);;$14,732,332 (USA) (1 December 2002);;$12,501,542 (USA) (24 November 2002);;$7,820,536 (USA) (17 November 2002);;£45,708 (UK) (4 May 2003);;€109,169 (Italy) (22 June 2003);;€55,197 (Italy) (15 June 2003);;€454,759 (Spain) (8 June 2003);;€244,205 (Spain) (1 June 2003)	USA::15 November 2002
Steven Seagal	Ticker (2001)	$7,000,000 (estimated)	€479,510 (Spain) (31 August 2002)	Japan::23 June 2001
Steven Seagal	Exit Wounds (2001)	$33,000,000 (estimated)	$51,758,599 (USA) (17 June 2001);;$51,674,846 (USA) (10 June 2001);;$51,560,503 (USA) (3 June 2001);;$51,408,486 (USA) (27 May 2001);;$51,090,044 (USA) (20 May 2001);;$50,770,352 (USA) (13 May 2001);;$50,504,252 (USA) (6 May 2001);;$50,100,378 (USA) (29 April 2001);;$49,346,892 (USA) (22 April 2001);;$47,815,975 (USA) (15 April 2001);;$45,415,821 (USA) (8 April 2001);;$41,098,695 (USA) (1 April 2001);;$33,132,004 (USA) (25 March 2001);;$18,485,586 (USA) (18 March 2001);;£1,343,738 (UK) (20 May 2001);;£1,220,590 (UK) (13 May 2001);;£971,639 (UK) (6 May 2001);;£510,284 (UK) (29 April 2001);;€1,527,064 (Spain) (31 August 2002);;ESP 229,038,115 (Spain) (30 June 2001)	USA::13 March 2001
Steven Seagal	Patriot, The (1998)	$25,000,000 (estimated)	$478,806 (Mexico) (17 December 1999);;$914,667 (Spain) ( 1998)	Spain::10 July 1998
Steven Seagal	Fire Down Below (1997)	$60,000,000 (estimated)	$16,148,906 (USA) (26 October 1997);;$15,780,650 (USA) (19 October 1997);;$15,313,537 (USA) (12 October 1997);;$15,212,886 (USA) (5 October 1997);;$14,921,220 (USA) (28 September 1997);;$13,954,017 (USA) (21 September 1997);;$11,320,752 (USA) (14 September 1997);;$6,073,094 (USA) (7 September 1997);;$16,228,448 (USA);;$4,000,000 (Worldwide) (9 November 1997) (except USA);;$454,409 (Japan) (20 November 1997)	USA::5 September 1997
Steven Seagal	Glimmer Man, The (1996)	$45,000,000 (estimated)	$20,400,913 (USA) (15 December 1996);;$20,379,635 (USA) (8 December 1996);;$20,301,706 (USA) (1 December 1996);;$20,067,264 (USA) (24 November 1996);;$19,797,403 (USA) (17 November 1996);;$19,720,392 (USA) (10 November 1996);;$19,534,084 (USA) (3 November 1996);;$19,030,641 (USA) (27 October 1996);;$17,783,103 (USA) (20 October 1996);;$14,201,154 (USA) (13 October 1996);;$7,605,504 (USA) (6 October 1996);;$20,100,000 (USA);;$46,600,000 (Worldwide);;$16,000,000 (Worldwide) (except USA);;ITL 585,746,000 (Italy) (8 December 1996);;ITL 530,230,000 (Italy) (1 December 1996);;ITL 240,727,000 (Italy) (24 November 1996);;¥87,897,900 (Japan) (26 January 1997);;¥53,896,100 (Japan) (19 January 1997);;ESP 203,056,309 (Spain)	USA::4 October 1996
Steven Seagal	Executive Decision (1996)	$55,000,000 (estimated)	$56,569,216 (USA);;£2,500,343 (UK) (16 June 1996);;£1,204,433 (UK) (19 May 1996);;$121,969,216 (worldwide);;$65,400,000 (Non-USA);;¥153,472,300 (Japan) (1 December 1996);;¥271,957,200 (Japan) (24 November 1996);;¥320,462,900 (Japan) (17 November 1996)	USA::15 March 1996
Steven Seagal	Under Siege 2: Dark Territory (1995)	$60,000,000 (estimated)	$50,024,083 (USA);;£1,658,234 (UK) (19 November 1995)	USA::14 July 1995
Steven Seagal	On Deadly Ground (1994)	$50,000,000 (estimated);$49,000,000 (estimated)	$38,590,500 (USA);;SEK 5,537,752 (Sweden)	USA::18 February 1994
Steven Seagal	Under Siege (1992)	$35,000,000 (estimated)	$83,363,139 (USA);;$73,000,000 (Worldwide) (except USA);;$156,400,000 (Worldwide);;SEK 15,512,078 (Sweden)	USA::9 October 1992
Steven Seagal	Out for Justice (1991)	$14,000,000 (estimated)	$39,319,761 (USA) (19 July 1991);;$39,012,511 (USA) (12 July 1991);;$38,495,668 (USA) (5 July 1991);;$37,964,126 (USA) (30 June 1991);;$37,866,491 (USA) (23 June 1991);;$37,709,178 (USA) (16 June 1991);;$37,466,128 (USA) (9 June 1991);;$37,180,077 (USA) (2 June 1991);;$36,813,619 (USA) (26 May 1991);;$36,007,583 (USA) (19 May 1991);;$34,263,883 (USA) (12 May 1991);;$31,634,880 (USA) (5 May 1991);;$27,499,154 (USA) (28 April 1991);;$21,321,133 (USA) (21 April 1991);;$10,524,026 (USA) (14 April 1991);;$39,673,161 (USA)	USA::12 April 1991
Steven Seagal	Marked for Death (1990)	$12,000,000 (estimated)	$43,120,554 (USA) (9 December 1990);;$42,800,172 (USA) (2 December 1990);;$42,424,070 (USA) (25 November 1990);;$41,751,356 (USA) (18 November 1990);;$40,228,288 (USA) (11 November 1990);;$37,517,213 (USA) (4 November 1990);;$33,922,653 (USA) (28 October 1990);;$28,929,831 (USA) (21 October 1990);;$21,701,218 (USA) (14 October 1990);;$11,790,047 (USA) (7 October 1990);;$46,044,400 (USA);;£447,195 (UK) (4 July 1991);;£442,539 (UK) (27 June 1991);;£419,011 (UK) (20 June 1991);;£300,012 (UK) (13 June 1991);;$731,580 (UK);;$11,924,540 (Worldwide) (except USA);;DEM 533,212 (Germany) (19 June 1991);;DEM 502,725 (Germany) (12 June 1991);;DEM 451,190 (Germany) (5 June 1991);;DEM 385,953 (Germany) (29 May 1991);;DEM 208,805 (Germany) (22 May 1991);;$309,214 (Germany);;SEK 2,630,464 (Sweden)	Canada::5 October 1990
Steven Seagal	Hard to Kill (1990)	$10,000,000 (estimated)	$47,410,000 (USA);;SEK 4,118,522 (Sweden)	USA::9 February 1990
Steven Seagal	Above the Law (1988)	$7,500,000 (estimated)	$18,869,631 (USA);;SEK 3,316,871 (Sweden)	USA::8 April 1988
Steven Seagal	Absolution (2014) (V)	U	U	USA::2014
Steven Seagal	Good Man, A (2014) (V)	$7,000,000 (estimated)	U	USA::2014
Steven Seagal	Dangerous Man, A (2009) (V)	$6,500,000 (estimated)	U	UK::28 December 2009
Steven Seagal	Driven to Kill (2009) (V)	$10,000,000 (estimated)	U	USA::19 May 2009
Steven Seagal	Against the Dark (2009) (V)	$9,000,000 (estimated)	U	Finland::February 2009
Steven Seagal	Kill Switch (2008) (V)	$10,000,000 (estimated)	U	Netherlands::7 October 2008
Steven Seagal	Pistol Whipped (2008) (V)	$10,000,000 (estimated)	¥7,596,724 (Japan) (12 October 2008);;¥6,902,171 (Japan) (5 October 2008);;¥5,340,423 (Japan) (28 September 2008);;¥3,696,473 (Japan) (21 September 2008);;¥1,199,154 (Japan) (14 September 2008)	USA::1 January 2008 (limited)
Steven Seagal	Urban Justice (2007) (V)	$12,000,000 (estimated)	U	Greece::22 October 2007
Steven Seagal	Flight of Fury (2007) (V)	$12,000,000 (estimated)	U	USA::20 February 2007
Steven Seagal	Attack Force (2006) (V)	$12,000,000 (estimated)	U	Canada::5 December 2006
Steven Seagal	Shadow Man (2006) (V)	U	U	USA::6 June 2006
Steven Seagal	Mercenary for Justice (2006) (V)	$15,000,000 (estimated)	U	USA::25 April 2006
Steven Seagal	Black Dawn (2005) (V)	$15,000,000 (estimated)	U	USA::27 December 2005
Steven Seagal	Today You Die (2005) (V)	U	U	USA::13 September 2005
Steven Seagal	Submerged (2005) (V)	$15,000,000 (estimated)	U	Romania::6 May 2005 (TV premiere)
Steven Seagal	Out of Reach (2004) (V)	$20,000,000 (estimated)	U	USA::20 July 2004 (DVD premiere)
Steven Seagal	Belly of the Beast (2003) (V)	$14,000,000 (estimated)	$77,288 (Spain) (4 September 2005);;$177,700 (United Arab Emirates) (4 April 2004)	USA::30 December 2003 (video premiere)
